Sales Person,Country,Product,Date,Amount,Boxes Shipped,Amount_capped,Amount_minmax,Boxes_minmax,Amount_z,Boxes_z,PC1,PC2
Madelene Upcott,India,Mint Chip Choco,2024-08-24,4016.89,71,4016.89,0.23909590647337134,0.09009009009009009,-0.457190146292707,-0.7553432307825257,-0.21082606787444277,-0.8573905733449205
Jehu Rudeforth,India,Eclairs,2024-02-24,9642.62,140,9642.62,0.5745387774559767,0.17889317889317888,0.9023864968801727,-0.19891782097315,-0.7787397513041059,0.497427471086183
Karlen McCaffrey,Canada,Raspberry Choco,2024-05-09,773.7,217,773.7,0.04571567586470797,0.277992277992278,-1.2409756058458408,0.4220206798286171,1.1759159506884458,-0.5790885816729145
Kaine Padly,Australia,70% Dark Bites,2024-02-08,7852.03,240,7852.03,0.4677720733388678,0.3075933075933076,0.4696525509746764,0.6074958164317423,0.09746990774559396,0.7616589149370967
Roddy Speechley,UK,70% Dark Bites,2024-03-24,1649.57,293,1649.57,0.09794078219002654,0.3758043758043758,-1.0293030949973234,1.0348950442563352,1.4596085019789147,0.003954105241087886
Rafaelita Blaksland,USA,Drinking Coco,2024-06-20,9333.45,78,9333.45,0.5561040370006595,0.09909909909909909,0.8276690271882822,-0.6988942761641832,-1.0794432637110642,0.09105749969475742
Mallorie Waber,Canada,Manuka Honey Choco,2024-03-07,1540.11,117,1540.11,0.09141406002992358,0.1492921492921493,-1.0557564191635567,-0.38439295757627523,0.47472565632923336,-1.0183393902143183
Kaine Padly,Australia,Fruit & Nut Bars,2024-06-20,5191.445,82,5191.445,0.3091305688775347,0.10424710424710423,-0.17333408776840503,-0.6666377306679876,-0.3488183510783263,-0.5939497688219662
Oby Sorrel,New Zealand,Organic Choco Syrup,2024-02-17,17102.97,267,16778.052499999998,1.0000000000000002,0.34234234234234234,2.6268146805890713,0.8252274985310633,-1.2739145133319631,2.440962433797843
Madelene Upcott,UK,99% Dark & Pure,2024-01-26,11496.42,49,11496.42,0.6850744757969126,0.06177606177606177,1.3503964762275433,-0.932754231011602,-1.6144313475596597,0.29531766370217866
Madelene Upcott,Australia,Mint Chip Choco,2024-05-02,3072.89,166,3072.89,0.1828084432983559,0.21235521235521235,-0.68532771264502,0.010749724752122002,0.49220107621447007,-0.47699866967824855
Curtice Advani,Canada,99% Dark & Pure,2024-07-07,14990.79,7,14990.79,0.8934317032279282,0.007722007722007722,2.194884895437853,-1.2714479587216567,-2.4510674670259047,0.6529685199501724
Rafaelita Blaksland,Australia,Baker's Choco Chips,2024-08-22,3170.18,49,3170.18,0.18860951034528098,0.06177606177606177,-0.6618155263839856,-0.932754231011602,-0.19158259532809488,-1.1275310885294065
Karlen McCaffrey,Australia,After Nines,2024-08-11,2528.14,67,2528.14,0.15032688020027368,0.08494208494208494,-0.8169780720416541,-0.7875997762787214,0.02077359215366548,-1.1346078774890571
Marney O'Breen,UK,99% Dark & Pure,2024-01-13,8551.6,208,8551.6,0.5094850189038524,0.26640926640926643,0.6387184379376931,0.3494434524621768,-0.20454830385737288,0.6987359736118675
Gunar Cockshoot,Australia,50% Dark Bites,2024-03-02,13072.95,119,13072.95,0.7790775206266871,0.15186615186615185,1.7313982955934462,-0.36826468482817737,-1.4846859316624805,0.9638810198354361
Marney O'Breen,Australia,Choco Coated Almonds,2024-07-27,11987.26,41,11987.26,0.7143415715859217,0.05148005148005148,1.4690183438847142,-0.9972673220039934,-1.743927318693083,0.33357834660355373
Kelci Walkden,New Zealand,Drinking Coco,2024-03-10,18385.44,116,16778.052499999998,1.0000000000000002,0.148005148005148,2.6268146805890713,-0.3924570939503242,-2.134947546021936,1.5799294011078824
Beverie Moffet,USA,85% Dark Bars,2024-08-23,14028.4,344,14028.4,0.8360477077988994,0.44144144144144143,1.962302996622384,1.4461659993328304,-0.36496397080468906,2.4101515405040375
Roddy Speechley,USA,Eclairs,2024-04-25,4812.71,169,4812.71,0.2865479074733086,0.2162162162162162,-0.2648634110654847,0.03494213387426877,0.2119945338642265,-0.16257889424098212
Dennison Crosswaite,UK,Milk Bars,2024-03-07,11963.91,446,11963.91,0.7129492916440398,0.5727155727155726,1.4633753225136055,2.2687079094858205,0.5694561333585768,2.6389813612993973
Wilone O'Kielt,UK,Organic Choco Syrup,2024-07-12,5574.83,52,5574.83,0.3319904937391378,0.06563706563706563,-0.08068099362011945,-0.9085618218894552,-0.585400147683588,-0.6995003030868887
Madelene Upcott,USA,Orange Choco,2024-05-16,9205.15,144,9205.15,0.548453950639055,0.18404118404118402,0.7966626185410343,-0.1666612754769543,-0.6811728579391477,0.4454782218372483
Gunar Cockshoot,India,Smooth Sliky Salty,2024-03-02,4133.74,69,4133.74,0.24606326883777868,0.08751608751608751,-0.42895087232208434,-0.7714715035306235,-0.24219866102386087,-0.8488268022535144
Marney O'Breen,New Zealand,85% Dark Bars,2024-05-30,1312.23,164,1312.23,0.07782636182195483,0.20978120978120976,-1.1108284410071636,-0.005378547995975845,0.7816711156101485,-0.7892775311319435
Marney O'Breen,UK,Manuka Honey Choco,2024-06-10,11735.75,185,11735.75,0.6993448980020783,0.2368082368082368,1.4082356327477752,0.16396831585905156,-0.8798298573807997,1.1117160734681597
Brien Boise,USA,99% Dark & Pure,2024-07-25,7650.76,358,7650.76,0.45577103762569476,0.4594594594594595,0.42101139845377605,1.5590639085695153,0.8047246472492209,1.4001246768561988
Beverie Moffet,New Zealand,Mint Chip Choco,2024-06-09,4994.93,98,4994.93,0.29741305740948587,0.12483912483912482,-0.2208260939672659,-0.5376115486832048,-0.22400114321090836,-0.5362964002252857
Dennison Crosswaite,USA,Milk Bars,2024-05-12,5191.445,62,5191.445,0.3091305688775347,0.0785070785070785,-0.17333408776840503,-0.827920458148966,-0.4628624613683889,-0.7079938791120272
Gunar Cockshoot,USA,Drinking Coco,2024-05-09,4142.16,5,4142.16,0.24656532438855586,0.005148005148005148,-0.4269160012323741,-1.2875762314697548,-0.6085786850984362,-1.2123290840353353
Brien Boise,Canada,Manuka Honey Choco,2024-08-09,7308.24,178,7308.24,0.4353477517287601,0.2277992277992278,0.3382341958828074,0.10751936124070909,-0.16314002409575865,0.3151953629800648
Van Tuxwell,India,Choco Coated Almonds,2024-04-13,6833.86,115,6833.86,0.40706210895231537,0.1467181467181467,0.22359023536775413,-0.4005212303243731,-0.4413134496071795,-0.12510910633590488
Andria Kimpton,USA,Caramel Stuffed Bars,2024-05-02,8878.27,47,8878.27,0.5289632239837065,0.0592020592020592,0.7176651527685302,-0.9488825037596998,-1.1784271491016618,-0.16349535681383753
Dotty Strutley,USA,99% Dark & Pure,2024-08-09,4134.93,307,4134.93,0.24613422443224722,0.3938223938223938,-0.4286632836526359,1.1477929534930202,1.1147228955295247,0.5085014660965707
Camilla Castle,Australia,Raspberry Choco,2024-08-23,6641.89,188,6641.89,0.39561560015389624,0.24066924066924064,0.17719662454926538,0.18816072498119832,0.00775278976503177,0.2583466594093345
Gunar Cockshoot,India,Spicy Special Slims,2024-05-13,7117.3,174,7117.3,0.4239626582768137,0.22265122265122264,0.2920895063496394,0.07526281574451339,-0.1533196232691204,0.2597573180374014
Karlen McCaffrey,USA,Manuka Honey Choco,2024-02-01,11815.59,68,11815.59,0.7041054817519653,0.08622908622908622,1.4275306574274031,-0.7795356399046725,-1.5606315453717925,0.4582016710654299
Camilla Castle,USA,50% Dark Bites,2024-06-23,6962.79,303,6962.79,0.41474976004040304,0.3886743886743887,0.2547488968400039,1.1155364079968244,0.6086686862996852,0.9689380312103922
Madelene Upcott,UK,Choco Coated Almonds,2024-05-24,11786.42,147,11786.42,0.7023661752892373,0.18790218790218788,1.4204811099586563,-0.14246886635480754,-1.1051725269065977,0.9036911238917232
Jan Morforth,Canada,Mint Chip Choco,2024-04-01,1200.19,224,1200.19,0.07114580316292017,0.287001287001287,-1.137905276742453,0.47846963444695956,1.1429496606418335,-0.4662914144232578
Camilla Castle,Canada,70% Dark Bites,2024-07-27,5191.445,166,5191.445,0.3091305688775347,0.21235521235521235,-0.17333408776840503,0.010749724752122002,0.1301669121399367,-0.11496450560370995
Ches Bonnell,India,Peanut Butter Cubes,2024-01-27,26170.95,224,16778.052499999998,1.0000000000000002,0.287001287001287,2.6268146805890713,0.47846963444695956,-1.5191093504555977,2.195767596674212
Jan Morforth,India,Choco Coated Almonds,2024-08-12,2987.81,136,2987.81,0.1777354164266077,0.17374517374517373,-0.7058890941548238,-0.2311743664693457,0.335674003075522,-0.662603927409486
Gigi Bohling,Canada,Almond Choco,2024-02-01,11705.99,47,11705.99,0.697570411874866,0.0592020592020592,1.4010434993000582,-0.9488825037596998,-1.6616486120501524,0.31972610613465957
Rafaelita Blaksland,India,After Nines,2024-03-02,5256.03,201,5256.03,0.3129815496075754,0.2574002574002574,-0.15772575649418455,0.2929944978438343,0.318707348260539,0.0956494442909042
Kelci Walkden,Australia,99% Dark & Pure,2024-06-30,3794.1,36,3794.1,0.22581170740476786,0.04504504504504504,-0.5110320619787576,-1.037588003874238,-0.3723312771883719,-1.0950397500462083
Dotty Strutley,Australia,Spicy Special Slims,2024-01-17,9655.3,97,9655.3,0.575294842109641,0.12355212355212354,0.9054508870722775,-0.5456756850572537,-1.0261014395127797,0.2543994850475908
Brien Boise,USA,Milk Bars,2024-07-07,16001.54,133,16001.54,0.9536992386136769,0.16988416988416988,2.439154011105862,-0.25536677559149246,-1.9053139203217988,1.544170762900848
Mallorie Waber,New Zealand,Mint Chip Choco,2024-01-31,1386.1,104,1386.1,0.08223097506849973,0.13256113256113256,-1.0929761930977935,-0.48922673043891124,0.4269153391838216,-1.1187864164459875
Beverie Moffet,UK,99% Dark & Pure,2024-08-10,3821.76,122,3821.76,0.2274609777770358,0.1557271557271557,-0.5043474379477142,-0.3440722757060306,0.11333165407686413,-0.5999233328169126
Beverie Moffet,USA,Peanut Butter Cubes,2024-08-18,15722.43,351,15722.43,0.937056872250564,0.45045045045045046,2.3717011762069276,1.5026149539511728,-0.6145367611928235,2.7395552080952195
Brien Boise,New Zealand,White Choc,2024-06-15,6287.25,340,6287.25,0.3744696404712824,0.4362934362934363,0.09149036763063785,1.4139094538366346,0.935091503426785,1.0644784221565196
Marney O'Breen,USA,Baker's Choco Chips,2024-01-26,9831.97,9,9831.97,0.5858290646934652,0.010296010296010296,0.9481469292835732,-1.255319685973559,-1.558086185766489,-0.21720393925124304
Kelci Walkden,USA,Spicy Special Slims,2024-04-29,90.36,73,90.36,0.004970469205793734,0.09266409266409266,-1.406119170031423,-0.7392149580344278,0.47157249070493507,-1.5169803098662957
Mallorie Waber,Canada,White Choc,2024-03-03,3799.5,71,3799.5,0.22613369077462495,0.09009009009009009,-0.5097270377644542,-0.7553432307825257,-0.17367687565230883,-0.8945397655670551
Kaine Padly,Australia,Almond Choco,2024-02-22,4674.2,422,4674.2,0.27828903403647454,0.5418275418275418,-0.29833728216236916,2.0751686365086464,1.6783221302786901,1.256409499683118
Oby Sorrel,USA,Smooth Sliky Salty,2024-03-04,4011.83,169,4011.83,0.23879419613050526,0.2162162162162162,-0.4584130023157395,0.03494213387426877,0.34885476233316515,-0.29943912270992273
Dennison Crosswaite,India,Smooth Sliky Salty,2024-07-07,3429.85,9,3429.85,0.20409273657690835,0.010296010296010296,-0.5990607786565437,-1.255319685973559,-0.46404512357794514,-1.3112450014398032
Camilla Castle,New Zealand,Caramel Stuffed Bars,2024-06-17,4920.68,380,4920.68,0.29298578607395104,0.4877734877734878,-0.23877017691393884,1.7364749087985916,1.3967091946127408,1.0590371721308078
Jan Morforth,Canada,Caramel Stuffed Bars,2024-08-02,5191.445,118,5191.445,0.3091305688775347,0.15057915057915056,-0.17333408776840503,-0.3763288212022263,-0.1435389525562136,-0.3886703702998564
Oby Sorrel,USA,Baker's Choco Chips,2024-08-12,8485.1,120,8485.1,0.5055198533306124,0.15315315315315314,0.6226473064096965,-0.36020054845412847,-0.6949783830488611,0.18557788225081154
Madelene Upcott,New Zealand,Peanut Butter Cubes,2024-01-28,6030.31,351,6030.31,0.35914919472108275,0.45045045045045046,0.029395382144871716,1.5026149539511728,1.0417235494009847,1.0832948975013874
Kelci Walkden,Australia,Orange Choco,2024-04-29,13331.77,443,13331.77,0.7945100642908369,0.5688545688545688,1.7939476228427105,2.244515500363674,0.31859960157992306,2.855624659991036
Marney O'Breen,Australia,Manuka Honey Choco,2024-04-05,15245.95,233,15245.95,0.908646013719175,0.2985842985842986,2.2565497062752007,0.5510468618133999,-1.2059726266518709,1.9852705721315367
Kaine Padly,Canada,Manuka Honey Choco,2024-01-18,11618.55,133,11618.55,0.6923566663451802,0.16988416988416988,1.3799117738743736,-0.25536677559149246,-1.1563165514562093,0.795173394035248
Jehu Rudeforth,UK,Baker's Choco Chips,2024-05-16,2629.59,98,2629.59,0.15637599369508864,0.12483912483912482,-0.7924605337933043,-0.5376115486832048,0.18020544554985393,-0.9405029889860539
Kelci Walkden,Australia,White Choc,2024-08-24,10089.49,168,10089.49,0.6011840938426495,0.2149292149292149,1.0103820840368019,0.02687799750021985,-0.6954424089146931,0.7334536375089442
Curtice Advani,India,85% Dark Bars,2024-01-18,308.24,402,308.24,0.017961901914027165,0.516087516087516,-1.3534638596957853,1.9138859090276679,2.3103651779726535,0.39627823140901935
Kaine Padly,USA,Eclairs,2024-08-22,7978.76,10,7978.76,0.4753285460170137,0.011583011583011582,0.5002795359151729,-1.2472555495995101,-1.2356939093288495,-0.5281918046598815
Gunar Cockshoot,UK,99% Dark & Pure,2024-03-07,8.16,84,8.16,6.916679796929861e-05,0.1068211068211068,-1.4259845386269316,-0.6505094579198897,0.5483436882091238,-1.4683029860514167
Beverie Moffet,UK,Choco Coated Almonds,2024-03-04,3303.13,73,3303.13,0.19653686016426225,0.09266409266409266,-0.6296853468855321,-0.7392149580344278,-0.07744913078411683,-0.9679586883772358
Dotty Strutley,Canada,Manuka Honey Choco,2024-04-22,13959.74,113,13959.74,0.8319537488777167,0.14414414414414414,1.9457098554086658,-0.41664950307247095,-1.6704403219815063,1.081208943980427
Kaine Padly,Australia,Milk Bars,2024-06-09,4251.42,91,4251.42,0.25308012123866414,0.11583011583011582,-0.4005110112963002,-0.5940605033015472,-0.13686015829212692,-0.7032682623471121
Jan Morforth,Canada,Fruit & Nut Bars,2024-07-25,9885.53,217,9885.53,0.5890226627100477,0.277992277992278,0.9610908361202578,0.4220206798286171,-0.3811801630491044,0.9780075320646577
Jan Morforth,India,Smooth Sliky Salty,2024-08-03,12864.47,93,12864.47,0.7666465774882049,0.1184041184041184,1.6810146940752992,-0.5779322305534494,-1.5973166887454797,0.7799970901642741
Rafaelita Blaksland,Australia,Manuka Honey Choco,2024-08-03,5245.6,144,5245.6,0.31235964469135147,0.18404118404118402,-0.1602463865969965,-0.1666612754769543,-0.004536011427578199,-0.2311586246743309
Jehu Rudeforth,UK,Milk Bars,2024-05-03,14345.5,219,14345.5,0.8549552867955068,0.2805662805662806,2.0389369185400943,0.43814895257671493,-1.131928025974513,1.75156421704809
Husein Augar,Canada,After Nines,2024-01-19,11462.19,288,11462.19,0.6830334589913186,0.36936936936936937,1.342124072735764,0.9945743623860906,-0.2457547569876629,1.6522953090626593
Roddy Speechley,USA,50% Dark Bites,2024-02-11,11667.94,306,11667.94,0.6953016216483731,0.39253539253539255,1.391847912012235,1.1397288171189712,-0.17827512166562887,1.790095072262737
Van Tuxwell,India,Almond Choco,2024-06-14,7455.17,383,7455.17,0.4441086807163714,0.49163449163449163,0.3737429380694021,1.7606673179207384,0.9807036339858373,1.509255965844736
Kelci Walkden,USA,50% Dark Bites,2024-03-23,7203.64,234,7203.64,0.42911081460152856,0.2998712998712999,0.31295539350944745,0.5591109981874488,0.17405829729489403,0.6166440592137582
Madelene Upcott,Canada,85% Dark Bars,2024-02-17,8081.58,105,8081.58,0.4814593478852923,0.13384813384813385,0.5251281636401144,-0.48116259406486234,-0.711555018618538,0.03108835238539472
Dennison Crosswaite,Canada,Smooth Sliky Salty,2024-03-17,2055.4,485,2055.4,0.12213902496578556,0.6229086229086228,-0.9312256918694003,2.5832092280737284,2.485080763930596,1.1681287608585953
Mallorie Waber,Australia,Spicy Special Slims,2024-06-29,5191.445,304,5191.445,0.3091305688775347,0.38996138996138996,-0.17333408776840503,1.1236005443708734,0.9170712731413688,0.6719398553977108
Ches Bonnell,Canada,Choco Coated Almonds,2024-08-24,17490.08,289,16778.052499999998,1.0000000000000002,0.3706563706563707,2.6268146805890713,1.0026384987601396,-1.1484659920128943,2.56641095511691
Gigi Bohling,Canada,Spicy Special Slims,2024-07-04,13644.0,281,13644.0,0.8131272619890733,0.36036036036036034,1.8694046062560394,0.9381254077677482,-0.6585138364290294,1.9852235113009875
Roddy Speechley,New Zealand,Almond Choco,2024-03-28,2930.46,70,2930.46,0.1743158337856256,0.08880308880308879,-0.7197489346530285,-0.7634073671565746,-0.030871173679240336,-1.0487498785691318
Curtice Advani,India,Smooth Sliky Salty,2024-04-19,22717.09,143,16778.052499999998,1.0000000000000002,0.18275418275418273,2.6268146805890713,-0.17472541185100324,-1.9809879971303515,1.7338889499994647
Ches Bonnell,New Zealand,Mint Chip Choco,2024-01-18,9471.72,248,9471.72,0.5643486000654998,0.3178893178893179,0.861084897208975,0.6720089074241337,-0.13369691453641216,1.0840610254511562
Van Tuxwell,New Zealand,Fruit & Nut Bars,2024-01-17,3400.47,92,3400.47,0.20234090853868594,0.1171171171171171,-0.6061610770669579,-0.5859963669274983,0.014258603280266763,-0.8429826128905018
Andria Kimpton,New Zealand,Mint Chip Choco,2024-02-15,10696.21,201,10696.21,0.6373607142425916,0.2574002574002574,1.1570088046483222,0.2929944978438343,-0.6109503753836407,1.0253071679350971
Andria Kimpton,UK,Milk Bars,2024-02-11,17101.67,307,16778.052499999998,1.0000000000000002,0.3938223938223938,2.6268146805890713,1.1477929534930202,-1.0458262927518378,2.669050654377965
Camilla Castle,USA,Manuka Honey Choco,2024-03-21,18936.88,180,16778.052499999998,1.0000000000000002,0.23037323037323035,2.6268146805890713,0.12364763398880693,-1.7700063930937355,1.9448705540360778
Gunar Cockshoot,New Zealand,Almond Choco,2024-01-05,6015.37,136,6015.37,0.35825837406447814,0.17374517374517373,0.025784815151965283,-0.2311743664693457,-0.18169757981257587,-0.14523234452138073
Brien Boise,India,Raspberry Choco,2024-05-30,7623.58,162,7623.58,0.4541503879974141,0.2072072072072072,0.4144427765751151,-0.02150682074407369,-0.3082629165199413,0.2778476789401493
Jehu Rudeforth,USA,99% Dark & Pure,2024-01-04,2996.83,227,2996.83,0.17827324790736898,0.2908622908622909,-0.7037092203746355,0.5026620435691064,0.853033301363205,-0.14216182205760658
Beverie Moffet,Australia,Fruit & Nut Bars,2024-04-22,1718.97,260,1718.97,0.10207886475818975,0.33333333333333337,-1.0125311171320155,0.7687785439127208,1.2595761407178419,-0.1723590974550427
Gigi Bohling,Canada,Milk Bars,2024-02-10,3523.33,114,3523.33,0.20966662646843426,0.1454311454311454,-0.5764693594800456,-0.408585366698422,0.1187119097485543,-0.6965388767206531
